id	station	date	since	till	duration	repetition	title	moderators	description
18535613	plus	2023-03-03	09:35:01	09:59:11	00:24:10	False	Pro a proti	Karolína Koubová	Střední školy nejsou kapacitně připravené na silný ročník tzv. Husákových vnoučat, který letos míří k přijímacím zkouškám. Proč stát nedostatku míst na středních školách nepředešel? Bude pro trh práce v budoucnu přínosné, pokud studenti půjdou místo na gymnázium do učňovských oborů? Hosty Pro a proti budou radní Středočeského kraje pro oblast vzdělávání a sportu Milan Vácha z hnutí STAN a programový ředitel informačního centra o vzdělávání EDUin Miroslav Hřebecký. Moderuje Karolína Koubová.
18535643	plus	2023-03-03	14:33:00	15:00:00	00:27:00	True	Pro a proti	Karolína Koubová	Střední školy nejsou kapacitně připravené na silný ročník tzv. Husákových vnoučat, který letos míří k přijímacím zkouškám. Proč stát nedostatku míst na středních školách nepředešel? Bude pro trh práce v budoucnu přínosné, pokud studenti půjdou místo na gymnázium do učňovských oborů? Hosty Pro a proti budou radní Středočeského kraje pro oblast vzdělávání a sportu Milan Vácha z hnutí STAN a programový ředitel informačního centra o vzdělávání EDUin Miroslav Hřebecký. Moderuje Karolína Koubová.
18535677	plus	2023-03-03	22:35:00	23:00:00	00:25:00	True	Pro a proti	Karolína Koubová	Střední školy nejsou kapacitně připravené na silný ročník tzv. Husákových vnoučat, který letos míří k přijímacím zkouškám. Proč stát nedostatku míst na středních školách nepředešel? Bude pro trh práce v budoucnu přínosné, pokud studenti půjdou místo na gymnázium do učňovských oborů? Hosty Pro a proti budou radní Středočeského kraje pro oblast vzdělávání a sportu Milan Vácha z hnutí STAN a programový ředitel informačního centra o vzdělávání EDUin Miroslav Hřebecký. Moderuje Karolína Koubová.
18535697	plus	2023-03-04	03:33:00	04:00:00	00:27:00	True	Pro a proti	Karolína Koubová	Střední školy nejsou kapacitně připravené na silný ročník tzv. Husákových vnoučat, který letos míří k přijímacím zkouškám. Proč stát nedostatku míst na středních školách nepředešel? Bude pro trh práce v budoucnu přínosné, pokud studenti půjdou místo na gymnázium do učňovských oborů? Hosty Pro a proti budou radní Středočeského kraje pro oblast vzdělávání a sportu Milan Vácha z hnutí STAN a programový ředitel informačního centra o vzdělávání EDUin Miroslav Hřebecký. Moderuje Karolína Koubová.
18535905	plus	2023-03-06	09:35:03	10:00:00	00:24:57	False	Pro a proti	Karolína Koubová	Ministr financí z ODS Zbyněk Stanjura chce kvůli snižování schodku státního rozpočtu zvýšit odvody OSVČ na sociální a důchodové pojištění. Měli by se živnostníci, kteří nemají výhody nemocenské a dovolené, podílet na mezigenerační solidaritě stejnou částkou jako zaměstnanci? Nebo zaměstnanci na pojistném v konečném součtu na živnostníky nic nedoplácejí? Debatovat budou předseda představenstva Asociace malých a středních podniků a živnostníků Josef Jaroš a předseda Asociace samostatných odborů a viceprezident Evropské federace odborových svazů pracovníků v zemědělství, potravinářství a turismu Bohumír Dufek. Moderuje Karolína Koubová.
18535935	plus	2023-03-06	14:33:00	15:00:00	00:27:00	True	Pro a proti	Karolína Koubová	Ministr financí z ODS Zbyněk Stanjura chce kvůli snižování schodku státního rozpočtu zvýšit odvody OSVČ na sociální a důchodové pojištění. Měli by se živnostníci, kteří nemají výhody nemocenské a dovolené, podílet na mezigenerační solidaritě stejnou částkou jako zaměstnanci? Nebo zaměstnanci na pojistném v konečném součtu na živnostníky nic nedoplácejí? Debatovat budou předseda představenstva Asociace malých a středních podniků a živnostníků Josef Jaroš a předseda Asociace samostatných odborů a viceprezident Evropské federace odborových svazů pracovníků v zemědělství, potravinářství a turismu Bohumír Dufek. Moderuje Karolína Koubová.
18535969	plus	2023-03-06	22:35:00	23:00:00	00:25:00	True	Pro a proti	Karolína Koubová	Ministr financí z ODS Zbyněk Stanjura chce kvůli snižování schodku státního rozpočtu zvýšit odvody OSVČ na sociální a důchodové pojištění. Měli by se živnostníci, kteří nemají výhody nemocenské a dovolené, podílet na mezigenerační solidaritě stejnou částkou jako zaměstnanci? Nebo zaměstnanci na pojistném v konečném součtu na živnostníky nic nedoplácejí? Debatovat budou předseda představenstva Asociace malých a středních podniků a živnostníků Josef Jaroš a předseda Asociace samostatných odborů a viceprezident Evropské federace odborových svazů pracovníků v zemědělství, potravinářství a turismu Bohumír Dufek. Moderuje Karolína Koubová.
18535989	plus	2023-03-07	03:33:00	04:00:00	00:27:00	True	Pro a proti	Karolína Koubová	Ministr financí z ODS Zbyněk Stanjura chce kvůli snižování schodku státního rozpočtu zvýšit odvody OSVČ na sociální a důchodové pojištění. Měli by se živnostníci, kteří nemají výhody nemocenské a dovolené, podílet na mezigenerační solidaritě stejnou částkou jako zaměstnanci? Nebo zaměstnanci na pojistném v konečném součtu na živnostníky nic nedoplácejí? Debatovat budou předseda představenstva Asociace malých a středních podniků a živnostníků Josef Jaroš a předseda Asociace samostatných odborů a viceprezident Evropské federace odborových svazů pracovníků v zemědělství, potravinářství a turismu Bohumír Dufek. Moderuje Karolína Koubová.
18536017	plus	2023-03-07	09:35:38	09:59:31	00:23:53	False	Pro a proti	Karolína Koubová	Náhradní mateřství podporuje obchod s lidmi a mělo by být celosvětově zakázáno. Tak zní deklarace, kterou v marocké Casablance o víkendu podepsali lékaři a právníci ze sedmi desítek zemí. Vede náhradní mateřství k obchodu s lidmi a zneužívání žen a dětí? Nebo řešit neplodnost náhradním mateřstvím není v rozporu s etickými pravidly a je v nejlepším zájmu dítěte? Otázky pro signatářku deklarace, českou zástupkyni v Bioetické komisi Rady Evropy, psycholožku Hanu Konečnou a etika a filozofa Jana Payna. Moderuje Karolína Koubová.
18536047	plus	2023-03-07	14:33:00	15:00:00	00:27:00	True	Pro a proti	Karolína Koubová	Náhradní mateřství podporuje obchod s lidmi a mělo by být celosvětově zakázáno. Tak zní deklarace, kterou v marocké Casablance o víkendu podepsali lékaři a právníci ze sedmi desítek zemí. Vede náhradní mateřství k obchodu s lidmi a zneužívání žen a dětí? Nebo řešit neplodnost náhradním mateřstvím není v rozporu s etickými pravidly a je v nejlepším zájmu dítěte? Otázky pro signatářku deklarace, českou zástupkyni v Bioetické komisi Rady Evropy, psycholožku Hanu Konečnou a etika a filozofa Jana Payna. Moderuje Karolína Koubová.
18536081	plus	2023-03-07	22:35:00	23:00:00	00:25:00	True	Pro a proti	Karolína Koubová	Náhradní mateřství podporuje obchod s lidmi a mělo by být celosvětově zakázáno. Tak zní deklarace, kterou v marocké Casablance o víkendu podepsali lékaři a právníci ze sedmi desítek zemí. Vede náhradní mateřství k obchodu s lidmi a zneužívání žen a dětí? Nebo řešit neplodnost náhradním mateřstvím není v rozporu s etickými pravidly a je v nejlepším zájmu dítěte? Otázky pro signatářku deklarace, českou zástupkyni v Bioetické komisi Rady Evropy, psycholožku Hanu Konečnou a etika a filozofa Jana Payna. Moderuje Karolína Koubová.
18536101	plus	2023-03-08	03:33:00	04:00:00	00:27:00	True	Pro a proti	Karolína Koubová	Náhradní mateřství podporuje obchod s lidmi a mělo by být celosvětově zakázáno. Tak zní deklarace, kterou v marocké Casablance o víkendu podepsali lékaři a právníci ze sedmi desítek zemí. Vede náhradní mateřství k obchodu s lidmi a zneužívání žen a dětí? Nebo řešit neplodnost náhradním mateřstvím není v rozporu s etickými pravidly a je v nejlepším zájmu dítěte? Otázky pro signatářku deklarace, českou zástupkyni v Bioetické komisi Rady Evropy, psycholožku Hanu Konečnou a etika a filozofa Jana Payna. Moderuje Karolína Koubová.
18536128	plus	2023-03-08	09:35:02	09:59:12	00:24:10	False	Pro a proti	Lukáš Matoška	Ředitele škol popudila chystaná změna v odměňování učitelů, podle které na vládou garantovaných 130 procent průměrné mzdy od roku 2024 nebudou mít nárok všichni pedagogičtí pracovníci, ale jen přímo učitelé. Hrozí odliv pracovníků ze školství? A zůstává vzdělávání prioritou koaličního kabinetu Petra Fialy? Pozvání do debaty přijali poslanec TOP09, místopředseda sněmovního výboru pro vědu, vzdělávání, kulturu, mládež a tělovýchovu Pavel Klíma a předseda Unie školských asociací Jiří Zajíček. Moderuje Lukáš Matoška.
18536159	plus	2023-03-08	14:35:07	14:59:00	00:23:53	True	Pro a proti	Lukáš Matoška	Ředitele škol popudila chystaná změna v odměňování učitelů, podle které na vládou garantovaných 130 procent průměrné mzdy od roku 2024 nebudou mít nárok všichni pedagogičtí pracovníci, ale jen přímo učitelé. Hrozí odliv pracovníků ze školství? A zůstává vzdělávání prioritou koaličního kabinetu Petra Fialy? Pozvání do debaty přijali poslanec TOP09, místopředseda sněmovního výboru pro vědu, vzdělávání, kulturu, mládež a tělovýchovu Pavel Klíma a předseda Unie školských asociací Jiří Zajíček. Moderuje Lukáš Matoška.
18536191	plus	2023-03-08	22:35:00	23:00:00	00:25:00	True	Pro a proti	Lukáš Matoška	Ředitele škol popudila chystaná změna v odměňování učitelů, podle které na vládou garantovaných 130 procent průměrné mzdy od roku 2024 nebudou mít nárok všichni pedagogičtí pracovníci, ale jen přímo učitelé. Hrozí odliv pracovníků ze školství? A zůstává vzdělávání prioritou koaličního kabinetu Petra Fialy? Pozvání do debaty přijali poslanec TOP09, místopředseda sněmovního výboru pro vědu, vzdělávání, kulturu, mládež a tělovýchovu Pavel Klíma a předseda Unie školských asociací Jiří Zajíček. Moderuje Lukáš Matoška.
18536237	plus	2023-03-09	09:35:00	09:59:07	00:24:07	False	Pro a proti	Lukáš Matoška	Z nejvyšší pozice ve státě odchází po deseti letech jedna z nejrozporuplnějších postav české polistopadové politiky. Dostál Miloš Zeman svému slibu z inauguračního projevu z března 2013, že v roli moderátora, nikoli soudce uklidní a stabilizuje domácí politickou scénu? Zemanovo prezidenství zhodnotí bývalý premiér Vladimír Špidla a bývalý vicepremiér v Rusnokově vládě Martin Pecina. Moderuje Lukáš Matoška.
18536301	plus	2023-03-09	22:35:00	23:00:00	00:25:00	True	Pro a proti	Lukáš Matoška	Z nejvyšší pozice ve státě odchází po deseti letech jedna z nejrozporuplnějších postav české polistopadové politiky. Dostál Miloš Zeman svému slibu z inauguračního projevu z března 2013, že v roli moderátora, nikoli soudce uklidní a stabilizuje domácí politickou scénu? Zemanovo prezidenství zhodnotí bývalý premiér Vladimír Špidla a bývalý vicepremiér v Rusnokově vládě Martin Pecina. Moderuje Lukáš Matoška.
18536321	plus	2023-03-10	03:33:00	04:00:00	00:27:00	True	Pro a proti	Lukáš Matoška	Z nejvyšší pozice ve státě odchází po deseti letech jedna z nejrozporuplnějších postav české polistopadové politiky. Dostál Miloš Zeman svému slibu z inauguračního projevu z března 2013, že v roli moderátora, nikoli soudce uklidní a stabilizuje domácí politickou scénu? Zemanovo prezidenství zhodnotí bývalý premiér Vladimír Špidla a bývalý vicepremiér v Rusnokově vládě Martin Pecina. Moderuje Lukáš Matoška.
18536349	plus	2023-03-10	09:34:00	10:00:00	00:26:00	False	Pro a proti	Karolína Koubová	Prezident Petr Pavel odložil až na příští týden - po schůzce s hnutím ANO - rozhodnutí o sporné novele o snížení valorizace důchodů. Tu kvůli výdajům státu prosadila sněmovna ve stavu legislativní nouze a ve středu ji schválil senát. Novelu chce hnutí ANO napadnout u Ústavního soudu. Selhala horní parlamentní komora jako pojistka ústavnosti, pokud nechala projít novelu schválenou poslanci tak sporným způsobem? Zeptáme se senátorky Hany Kordové Marvanové z klubu ODS a TOP09 a předsedy poslaneckého klubu Starostů a nezávislých Josefa Cogana. Moderuje Karolína Koubová.
18536379	plus	2023-03-10	14:33:00	15:00:00	00:27:00	True	Pro a proti	Karolína Koubová	Prezident Petr Pavel odložil až na příští týden - po schůzce s hnutím ANO - rozhodnutí o sporné novele o snížení valorizace důchodů. Tu kvůli výdajům státu prosadila sněmovna ve stavu legislativní nouze a ve středu ji schválil senát. Novelu chce hnutí ANO napadnout u Ústavního soudu. Selhala horní parlamentní komora jako pojistka ústavnosti, pokud nechala projít novelu schválenou poslanci tak sporným způsobem? Zeptáme se senátorky Hany Kordové Marvanové z klubu ODS a TOP09 a předsedy poslaneckého klubu Starostů a nezávislých Josefa Cogana. Moderuje Karolína Koubová.
18536413	plus	2023-03-10	22:35:00	23:00:00	00:25:00	True	Pro a proti	Karolína Koubová	Prezident Petr Pavel odložil až na příští týden - po schůzce s hnutím ANO - rozhodnutí o sporné novele o snížení valorizace důchodů. Tu kvůli výdajům státu prosadila sněmovna ve stavu legislativní nouze a ve středu ji schválil senát. Novelu chce hnutí ANO napadnout u Ústavního soudu. Selhala horní parlamentní komora jako pojistka ústavnosti, pokud nechala projít novelu schválenou poslanci tak sporným způsobem? Zeptáme se senátorky Hany Kordové Marvanové z klubu ODS a TOP09 a předsedy poslaneckého klubu Starostů a nezávislých Josefa Cogana. Moderuje Karolína Koubová.
18536433	plus	2023-03-11	03:30:00	04:00:00	00:30:00	True	Pro a proti	Karolína Koubová	Prezident Petr Pavel odložil až na příští týden - po schůzce s hnutím ANO - rozhodnutí o sporné novele o snížení valorizace důchodů. Tu kvůli výdajům státu prosadila sněmovna ve stavu legislativní nouze a ve středu ji schválil senát. Novelu chce hnutí ANO napadnout u Ústavního soudu. Selhala horní parlamentní komora jako pojistka ústavnosti, pokud nechala projít novelu schválenou poslanci tak sporným způsobem? Zeptáme se senátorky Hany Kordové Marvanové z klubu ODS a TOP09 a předsedy poslaneckého klubu Starostů a nezávislých Josefa Cogana. Moderuje Karolína Koubová.
18536641	plus	2023-03-13	09:34:00	10:00:00	00:26:00	False	Pro a proti		Desetitisíce pacientů čekají dlouhé měsíce na sonografické vyšetření, kolonoskopii, v některých krajích na výměnu kloubu i roky. Dělá stát dost pro to, aby se čekací doby na vyšetření a operace zkrátily? Nebo by měli pacienti více využívat možnosti svobodné volby poskytovatele zdravotní péče? A pomůže stav zlepšit chystaný systém elektronických žádanek a zavedení tzv. jednodenní chirurgie? Diskutovat budou první viceprezidentka Svazu pacientů, bývalá politička Alena Gajdůšková a místopředseda sněmovního výboru pro zdravotnictví, předseda správní rady VZP, někdejší náměstek ministra zdravotnictví a lékař Tom Philipp z KDU-ČSL.
18536671	plus	2023-03-13	14:33:00	15:00:00	00:27:00	True	Pro a proti		Desetitisíce pacientů čekají dlouhé měsíce na sonografické vyšetření, kolonoskopii, v některých krajích na výměnu kloubu i roky. Dělá stát dost pro to, aby se čekací doby na vyšetření a operace zkrátily? Nebo by měli pacienti více využívat možnosti svobodné volby poskytovatele zdravotní péče? A pomůže stav zlepšit chystaný systém elektronických žádanek a zavedení tzv. jednodenní chirurgie? Diskutovat budou první viceprezidentka Svazu pacientů, bývalá politička Alena Gajdůšková a místopředseda sněmovního výboru pro zdravotnictví, předseda správní rady VZP, někdejší náměstek ministra zdravotnictví a lékař Tom Philipp z KDU-ČSL.
18536705	plus	2023-03-13	22:35:00	23:00:00	00:25:00	True	Pro a proti		Desetitisíce pacientů čekají dlouhé měsíce na sonografické vyšetření, kolonoskopii, v některých krajích na výměnu kloubu i roky. Dělá stát dost pro to, aby se čekací doby na vyšetření a operace zkrátily? Nebo by měli pacienti více využívat možnosti svobodné volby poskytovatele zdravotní péče? A pomůže stav zlepšit chystaný systém elektronických žádanek a zavedení tzv. jednodenní chirurgie? Diskutovat budou první viceprezidentka Svazu pacientů, bývalá politička Alena Gajdůšková a místopředseda sněmovního výboru pro zdravotnictví, předseda správní rady VZP, někdejší náměstek ministra zdravotnictví a lékař Tom Philipp z KDU-ČSL.
18536725	plus	2023-03-14	03:33:00	04:00:00	00:27:00	True	Pro a proti		Desetitisíce pacientů čekají dlouhé měsíce na sonografické vyšetření, kolonoskopii, v některých krajích na výměnu kloubu i roky. Dělá stát dost pro to, aby se čekací doby na vyšetření a operace zkrátily? Nebo by měli pacienti více využívat možnosti svobodné volby poskytovatele zdravotní péče? A pomůže stav zlepšit chystaný systém elektronických žádanek a zavedení tzv. jednodenní chirurgie? Diskutovat budou první viceprezidentka Svazu pacientů, bývalá politička Alena Gajdůšková a místopředseda sněmovního výboru pro zdravotnictví, předseda správní rady VZP, někdejší náměstek ministra zdravotnictví a lékař Tom Philipp z KDU-ČSL.
18536753	plus	2023-03-14	09:35:01	09:59:13	00:24:12	False	Pro a proti	Lukáš Matoška	Profesoři a docenti univerzitních humanitních oborů hrozí stávkou nebo odchodem na střední a základní školy kvůli platům, které mnohdy nedosahují ani výše průměrné mzdy v regionu. Je problém v podfinancování humanitních a sociálněvědních oborů ze strany vlády, nebo v nespravedlivém rozdělení peněz uvnitř univerzit? A jaký je přínos filozofů, politologů, sociologů a historiků pro rozvoj společnosti a schopnosti čelit výzvám globalizovaného světa? Debatovat budou vrchní ředitelka sekce pro vysoké školství ministerstva školství Radka Wildová a předseda Asociace děkanů filozofických fakult a děkan Filozofické fakulty Univerzity Palackého v Olomouci Jan Stejskal.  Moderuje Lukáš Matoška.
18536783	plus	2023-03-14	14:33:00	15:00:00	00:27:00	True	Pro a proti	Lukáš Matoška	Profesoři a docenti univerzitních humanitních oborů hrozí stávkou nebo odchodem na střední a základní školy kvůli platům, které mnohdy nedosahují ani výše průměrné mzdy v regionu. Je problém v podfinancování humanitních a sociálněvědních oborů ze strany vlády, nebo v nespravedlivém rozdělení peněz uvnitř univerzit? A jaký je přínos filozofů, politologů, sociologů a historiků pro rozvoj společnosti a schopnosti čelit výzvám globalizovaného světa? Debatovat budou vrchní ředitelka sekce pro vysoké školství ministerstva školství Radka Wildová a předseda Asociace děkanů filozofických fakult a děkan Filozofické fakulty Univerzity Palackého v Olomouci Jan Stejskal.  Moderuje Lukáš Matoška.
18536817	plus	2023-03-14	22:35:00	23:00:00	00:25:00	True	Pro a proti	Lukáš Matoška	Profesoři a docenti univerzitních humanitních oborů hrozí stávkou nebo odchodem na střední a základní školy kvůli platům, které mnohdy nedosahují ani výše průměrné mzdy v regionu. Je problém v podfinancování humanitních a sociálněvědních oborů ze strany vlády, nebo v nespravedlivém rozdělení peněz uvnitř univerzit? A jaký je přínos filozofů, politologů, sociologů a historiků pro rozvoj společnosti a schopnosti čelit výzvám globalizovaného světa? Debatovat budou vrchní ředitelka sekce pro vysoké školství ministerstva školství Radka Wildová a předseda Asociace děkanů filozofických fakult a děkan Filozofické fakulty Univerzity Palackého v Olomouci Jan Stejskal.  Moderuje Lukáš Matoška.
18536837	plus	2023-03-15	03:33:00	04:00:00	00:27:00	True	Pro a proti	Lukáš Matoška	Profesoři a docenti univerzitních humanitních oborů hrozí stávkou nebo odchodem na střední a základní školy kvůli platům, které mnohdy nedosahují ani výše průměrné mzdy v regionu. Je problém v podfinancování humanitních a sociálněvědních oborů ze strany vlády, nebo v nespravedlivém rozdělení peněz uvnitř univerzit? A jaký je přínos filozofů, politologů, sociologů a historiků pro rozvoj společnosti a schopnosti čelit výzvám globalizovaného světa? Debatovat budou vrchní ředitelka sekce pro vysoké školství ministerstva školství Radka Wildová a předseda Asociace děkanů filozofických fakult a děkan Filozofické fakulty Univerzity Palackého v Olomouci Jan Stejskal.  Moderuje Lukáš Matoška.
18536864	plus	2023-03-15	09:34:59	09:59:21	00:24:22	False	Pro a proti	Lukáš Matoška	"Provoz na pražské magistrále v posledních dvou týdnech opakovaně zablokovali aktivisté požadující, aby se v Praze kvůli většímu bezpečí a omezení hluku snížila rychlost na 30 kilometrů za hodinu. Je ""třicítka"" na většině silnic v hlavním městě utopií, nebo cestou, kudy by se nová pražská rada měla vydat? Jak se zavedení třicetikilometrového rychlostního limitu na většině silnic osvědčilo řidičům, cyklistům a chodcům v Paříži, Helsinkách či Bruselu? Pozvání do diskuse přijali předseda výboru pro dopravu zastupitelstva hlavního města Martin Sedeke z ODS a expert na udržitelnou dopravu, bývalý radní pro dopravu na Praze 7 za Zelené Ondřej Mirovský. Moderuje Lukáš Matoška."
18536895	plus	2023-03-15	14:34:39	14:59:00	00:24:21	True	Pro a proti	Lukáš Matoška	"Provoz na pražské magistrále v posledních dvou týdnech opakovaně zablokovali aktivisté požadující, aby se v Praze kvůli většímu bezpečí a omezení hluku snížila rychlost na 30 kilometrů za hodinu. Je ""třicítka"" na většině silnic v hlavním městě utopií, nebo cestou, kudy by se nová pražská rada měla vydat? Jak se zavedení třicetikilometrového rychlostního limitu na většině silnic osvědčilo řidičům, cyklistům a chodcům v Paříži, Helsinkách či Bruselu? Pozvání do diskuse přijali předseda výboru pro dopravu zastupitelstva hlavního města Martin Sedeke z ODS a expert na udržitelnou dopravu, bývalý radní pro dopravu na Praze 7 za Zelené Ondřej Mirovský. Moderuje Lukáš Matoška."
18536927	plus	2023-03-15	22:35:00	23:00:00	00:25:00	True	Pro a proti	Lukáš Matoška	"Provoz na pražské magistrále v posledních dvou týdnech opakovaně zablokovali aktivisté požadující, aby se v Praze kvůli většímu bezpečí a omezení hluku snížila rychlost na 30 kilometrů za hodinu. Je ""třicítka"" na většině silnic v hlavním městě utopií, nebo cestou, kudy by se nová pražská rada měla vydat? Jak se zavedení třicetikilometrového rychlostního limitu na většině silnic osvědčilo řidičům, cyklistům a chodcům v Paříži, Helsinkách či Bruselu? Pozvání do diskuse přijali předseda výboru pro dopravu zastupitelstva hlavního města Martin Sedeke z ODS a expert na udržitelnou dopravu, bývalý radní pro dopravu na Praze 7 za Zelené Ondřej Mirovský. Moderuje Lukáš Matoška."
18536973	plus	2023-03-16	09:34:00	10:00:00	00:26:00	False	Pro a proti	Lukáš Matoška	Prezident Petr Pavel vyzval vládu a opozici, aby se konstruktivně a zodpovědně podílely na komplexní penzijní reformě. Dokáží vládní a opoziční politici najít shodu na důstojných, přehledných a udržitelných důchodech? Do diskuse jsme pozvali místopředsedu poslanecké sněmovny Jana Skopečka z ODS a stínového ministra práce a sociálních věcí, poslance hnutí ANO Aleše Juchelku. Moderuje Lukáš Matoška.
18537003	plus	2023-03-16	14:33:00	15:00:00	00:27:00	True	Pro a proti	Lukáš Matoška	Prezident Petr Pavel vyzval vládu a opozici, aby se konstruktivně a zodpovědně podílely na komplexní penzijní reformě. Dokáží vládní a opoziční politici najít shodu na důstojných, přehledných a udržitelných důchodech? Do diskuse jsme pozvali místopředsedu poslanecké sněmovny Jana Skopečka z ODS a stínového ministra práce a sociálních věcí, poslance hnutí ANO Aleše Juchelku. Moderuje Lukáš Matoška.
18537037	plus	2023-03-16	22:35:00	23:00:00	00:25:00	True	Pro a proti	Lukáš Matoška	Prezident Petr Pavel vyzval vládu a opozici, aby se konstruktivně a zodpovědně podílely na komplexní penzijní reformě. Dokáží vládní a opoziční politici najít shodu na důstojných, přehledných a udržitelných důchodech? Do diskuse jsme pozvali místopředsedu poslanecké sněmovny Jana Skopečka z ODS a stínového ministra práce a sociálních věcí, poslance hnutí ANO Aleše Juchelku. Moderuje Lukáš Matoška.
18537057	plus	2023-03-17	03:33:38	03:56:35	00:22:57	True	Pro a proti	Lukáš Matoška	Prezident Petr Pavel vyzval vládu a opozici, aby se konstruktivně a zodpovědně podílely na komplexní penzijní reformě. Dokáží vládní a opoziční politici najít shodu na důstojných, přehledných a udržitelných důchodech? Do diskuse jsme pozvali místopředsedu poslanecké sněmovny Jana Skopečka z ODS a stínového ministra práce a sociálních věcí, poslance hnutí ANO Aleše Juchelku. Moderuje Lukáš Matoška.
18537085	plus	2023-03-17	09:35:02	09:59:15	00:24:13	False	Pro a proti	Lukáš Matoška	Česko podle ministra dopravy Martina Kupky z ODS nepodpoří v Evropské unii zákaz prodeje nových osobních aut se spalovacími motory, pokud nebude možné v autech využívat syntetická paliva. Jsou e-paliva smysluplná cesta v boji s klimatickou změnou? Nebo je to příliš nákladná, neekologická a energeticky náročná alternativa? Zeptáme se předsedy Unie nezávislých petrolejářů Ivana Indráčka a propagátora elektromobility Jana Staňka, který stojí za webem Electro Dad. Moderuje Lukáš Matoška.
18537115	plus	2023-03-17	14:33:06	14:56:58	00:23:52	True	Pro a proti	Lukáš Matoška	Česko podle ministra dopravy Martina Kupky z ODS nepodpoří v Evropské unii zákaz prodeje nových osobních aut se spalovacími motory, pokud nebude možné v autech využívat syntetická paliva. Jsou e-paliva smysluplná cesta v boji s klimatickou změnou? Nebo je to příliš nákladná, neekologická a energeticky náročná alternativa? Zeptáme se předsedy Unie nezávislých petrolejářů Ivana Indráčka a propagátora elektromobility Jana Staňka, který stojí za webem Electro Dad. Moderuje Lukáš Matoška.
18537149	plus	2023-03-17	22:34:12	22:58:04	00:23:52	True	Pro a proti	Lukáš Matoška	Česko podle ministra dopravy Martina Kupky z ODS nepodpoří v Evropské unii zákaz prodeje nových osobních aut se spalovacími motory, pokud nebude možné v autech využívat syntetická paliva. Jsou e-paliva smysluplná cesta v boji s klimatickou změnou? Nebo je to příliš nákladná, neekologická a energeticky náročná alternativa? Zeptáme se předsedy Unie nezávislých petrolejářů Ivana Indráčka a propagátora elektromobility Jana Staňka, který stojí za webem Electro Dad. Moderuje Lukáš Matoška.
18537169	plus	2023-03-18	03:33:00	04:00:00	00:27:00	True	Pro a proti	Lukáš Matoška	Česko podle ministra dopravy Martina Kupky z ODS nepodpoří v Evropské unii zákaz prodeje nových osobních aut se spalovacími motory, pokud nebude možné v autech využívat syntetická paliva. Jsou e-paliva smysluplná cesta v boji s klimatickou změnou? Nebo je to příliš nákladná, neekologická a energeticky náročná alternativa? Zeptáme se předsedy Unie nezávislých petrolejářů Ivana Indráčka a propagátora elektromobility Jana Staňka, který stojí za webem Electro Dad. Moderuje Lukáš Matoška.
18537377	plus	2023-03-20	09:35:06	09:59:33	00:24:27	False	Pro a proti	Karolína Koubová;Petr Holub	Majitelé starších činžovních a rodinných domů by je podle nové směrnice Evropského parlamentu měli do deseti let začít důkladně zateplovat a budovy postavené po roce 2028 už mají být zcela bezemisní. Je návrh europoslanců realizovatelný? Nebo ztroskotá na obrovských nákladech, nedostatku materiálu i řemeslníků? A nezhorší taková snaha o snížení energetické náročnosti budov dostupnost bydlení? Debatovat budou ředitel poradenské firmy Budovy 21 Petr Holub a generální ředitel developerské společnosti Ekospol Evžen Korec. Moderuje Karolína Koubová.
18537407	plus	2023-03-20	14:33:00	15:00:00	00:27:00	True	Pro a proti	Karolína Koubová;Petr Holub	Majitelé starších činžovních a rodinných domů by je podle nové směrnice Evropského parlamentu měli do deseti let začít důkladně zateplovat a budovy postavené po roce 2028 už mají být zcela bezemisní. Je návrh europoslanců realizovatelný? Nebo ztroskotá na obrovských nákladech, nedostatku materiálu i řemeslníků? A nezhorší taková snaha o snížení energetické náročnosti budov dostupnost bydlení? Debatovat budou ředitel poradenské firmy Budovy 21 Petr Holub a generální ředitel developerské společnosti Ekospol Evžen Korec. Moderuje Karolína Koubová.
18537441	plus	2023-03-20	22:35:00	23:00:00	00:25:00	True	Pro a proti	Karolína Koubová;Petr Holub	Majitelé starších činžovních a rodinných domů by je podle nové směrnice Evropského parlamentu měli do deseti let začít důkladně zateplovat a budovy postavené po roce 2028 už mají být zcela bezemisní. Je návrh europoslanců realizovatelný? Nebo ztroskotá na obrovských nákladech, nedostatku materiálu i řemeslníků? A nezhorší taková snaha o snížení energetické náročnosti budov dostupnost bydlení? Debatovat budou ředitel poradenské firmy Budovy 21 Petr Holub a generální ředitel developerské společnosti Ekospol Evžen Korec. Moderuje Karolína Koubová.
18537461	plus	2023-03-21	03:33:00	04:00:00	00:27:00	True	Pro a proti	Karolína Koubová;Petr Holub	Majitelé starších činžovních a rodinných domů by je podle nové směrnice Evropského parlamentu měli do deseti let začít důkladně zateplovat a budovy postavené po roce 2028 už mají být zcela bezemisní. Je návrh europoslanců realizovatelný? Nebo ztroskotá na obrovských nákladech, nedostatku materiálu i řemeslníků? A nezhorší taková snaha o snížení energetické náročnosti budov dostupnost bydlení? Debatovat budou ředitel poradenské firmy Budovy 21 Petr Holub a generální ředitel developerské společnosti Ekospol Evžen Korec. Moderuje Karolína Koubová.
